Date,Delhi-petrol,Mumbai-petrol,Chennai-petrol,Kolkata-petrol,Delhi-diesel,Mumbai-diesel,Chennai-diesel,Kolkata-diesel
04/Jul/17,63.08,74.3,65.46,66.14,53.44,58.76,56.25,55.74
03/Jul/17,63.13,74.35,65.51,66.18,53.47,58.79,56.29,55.77
02/Jul/17,63.06,74.28,65.44,66.12,53.36,58.67,56.17,55.66
01/Jul/17,63.09,74.3,65.46,66.14,53.33,58.63,56.13,55.62
30/Jun/17,63.31,74.56,65.74,66.32,53.46,58.8,56.3,55.61
29/Jun/17,63.47,74.71,65.9,66.45,53.53,58.88,56.38,55.68
28/Jun/17,63.46,74.71,65.9,66.45,53.53,58.88,56.38,55.68
27/Jun/17,63.46,74.71,65.89,66.44,53.53,58.89,56.38,55.69
26/Jun/17,63.55,74.79,65.98,66.51,53.53,58.88,56.38,55.69
25/Jun/17,63.71,74.95,66.15,66.64,53.61,58.97,56.47,55.77
24/Jun/17,63.99,75.23,66.45,66.86,53.76,59.13,56.63,55.92
23/Jun/17,64.23,75.46,66.7,67.04,53.85,59.23,56.73,56.01
22/Jun/17,64.44,75.68,66.93,67.21,53.94,59.32,56.82,56.09
21/Jun/17,64.55,75.79,67.04,67.3,53.96,59.34,56.84,56.12
20/Jun/17,64.55,75.78,67.04,67.3,53.96,59.34,56.85,56.12
19/Jun/17,64.65,75.88,67.14,67.37,54.01,59.39,56.89,56.16
18/Jun/17,64.91,76.14,67.42,67.58,54.14,59.53,57.03,56.29
17/Jun/17,65.23,76.46,67.76,67.84,54.32,59.73,57.23,56.48
16/Jun/17,65.48,76.7,68.02,68.03,54.49,59.9,57.41,56.65
